date,platform,channel,campaign_name,ad_group,creative_type,target_audience,region,device,impressions,clicks,conversions,cost,revenue,ctr,cvr,cpc,cpa,roi
2025-03-22,巨量引擎,开屏,广告计划_003,广告组_052,图文,学生党,西南,Android,6366,296,15,812.6,454.33,0.0465,0.0507,2.75,54.17,0.56
2025-01-13,腾讯广告,短视频,广告计划_033,广告组_013,短视频,男性25-34,华东,iOS,946,49,2,475.66,199.99,0.0518,0.0408,9.71,237.83,0.42
2025-01-09,磁力引擎,短视频,广告计划_009,广告组_004,短视频,女性18-24,华东,iOS,3981,87,7,568.92,613.15,0.0219,0.0805,6.54,81.27,1.08
2025-02-27,腾讯广告,搜索,广告计划_028,广告组_070,短视频,学生党,华东,Android,4261,125,17,179.8,1676.38,0.0293,0.136,1.44,10.58,9.32
2025-02-04,磁力引擎,搜索,广告计划_029,广告组_052,直播切片,老客,华东,Android,1013,78,5,273.17,532.86,0.077,0.0641,3.5,54.63,1.95
2025-03-09,磁力引擎,短视频,广告计划_019,广告组_070,短视频,老客,西南,iOS,1156,43,8,58.48,1049.85,0.0372,0.186,1.36,7.31,17.95
2025-02-23,磁力引擎,搜索,广告计划_020,广告组_043,直播切片,新客,华东,Android,2962,254,16,1827.09,1180.26,0.0858,0.063,7.19,114.19,0.65
2025-03-30,磁力引擎,信息流,广告计划_036,广告组_035,直播切片,老客,华北,iOS,2917,219,38,1542.59,1604.05,0.0751,0.1735,7.04,40.59,1.04
2025-01-29,巨量引擎,搜索,广告计划_008,广告组_030,直播切片,女性18-24,华北,iOS,3898,100,18,910.15,1367.68,0.0257,0.18,9.1,50.56,1.5
2025-01-05,巨量引擎,短视频,广告计划_012,广告组_082,图文,一线城市白领,华北,Android,2795,135,15,414.23,2206.51,0.0483,0.1111,3.07,27.62,5.33
2025-01-26,磁力引擎,信息流,广告计划_033,广告组_087,图文,男性25-34,华中,iOS,1148,89,2,675.89,76.2,0.0775,0.0225,7.59,337.94,0.11
2025-01-21,腾讯广告,搜索,广告计划_016,广告组_086,短视频,女性18-24,华南,iOS,4179,326,47,3850.75,4462.42,0.078,0.1442,11.81,81.93,1.16
2025-01-12,磁力引擎,信息流,广告计划_014,广告组_036,图文,老客,华中,Android,831,38,7,160.22,665.31,0.0457,0.1842,4.22,22.89,4.15
2025-01-18,巨量引擎,开屏,广告计划_037,广告组_062,短视频,学生党,西南,Android,4421,225,11,611.14,1332.4,0.0509,0.0489,2.72,55.56,2.18
2025-01-07,磁力引擎,短视频,广告计划_022,广告组_074,短视频,老客,华南,iOS,3801,200,11,215.52,1203.43,0.0526,0.055,1.08,19.59,5.58
2025-03-03,磁力引擎,短视频,广告计划_020,广告组_021,直播切片,学生党,华北,Android,2798,132,21,382.73,905.77,0.0472,0.1591,2.9,18.23,2.37
2025-03-31,腾讯广告,搜索,广告计划_027,广告组_030,图文,女性18-24,西南,iOS,2635,75,2,101.46,223.35,0.0285,0.0267,1.35,50.73,2.2
2025-03-22,巨量引擎,信息流,广告计划_034,广告组_016,直播切片,一线城市白领,华南,iOS,1821,38,2,303.87,224.72,0.0209,0.0526,8.0,151.94,0.74
2025-02-15,磁力引擎,短视频,广告计划_028,广告组_086,短视频,老客,华中,Android,4109,240,14,414.53,513.59,0.0584,0.0583,1.73,29.61,1.24
2025-03-08,腾讯广告,开屏,广告计划_046,广告组_018,短视频,新客,华北,iOS,2611,55,1,165.37,99.43,0.0211,0.0182,3.01,165.37,0.6
2025-03-24,腾讯广告,开屏,广告计划_017,广告组_055,图文,一线城市白领,西南,iOS,4340,242,21,1580.19,2683.18,0.0558,0.0868,6.53,75.25,1.7
2025-01-26,腾讯广告,短视频,广告计划_005,广告组_008,直播切片,一线城市白领,华南,iOS,4633,415,25,1645.19,759.95,0.0896,0.0602,3.96,65.81,0.46
2025-03-21,磁力引擎,短视频,广告计划_025,广告组_070,短视频,男性25-34,华北,Android,1494,54,3,140.56,116.51,0.0361,0.0556,2.6,46.85,0.83
2025-01-02,巨量引擎,开屏,广告计划_028,广告组_065,直播切片,老客,西南,iOS,4618,186,26,252.47,2237.45,0.0403,0.1398,1.36,9.71,8.86
2025-03-11,磁力引擎,短视频,广告计划_038,广告组_051,图文,女性18-24,华北,iOS,1773,43,6,138.93,127.43,0.0243,0.1395,3.23,23.16,0.92
2025-02-12,腾讯广告,信息流,广告计划_050,广告组_060,短视频,学生党,西南,iOS,4337,286,6,1495.6,592.12,0.0659,0.021,5.23,249.27,0.4
2025-01-20,巨量引擎,信息流,广告计划_008,广告组_043,短视频,学生党,华东,Android,6393,146,18,872.76,548.62,0.0228,0.1233,5.98,48.49,0.63
2025-02-01,腾讯广告,短视频,广告计划_003,广告组_024,直播切片,新客,华南,Android,4134,215,7,870.42,450.43,0.052,0.0326,4.05,124.35,0.52
2025-02-24,磁力引擎,搜索,广告计划_004,广告组_079,图文,新客,华北,iOS,1708,47,0,376.21,0.0,0.0275,0.0,8.0,0.0,0.0
2025-01-31,腾讯广告,开屏,广告计划_019,广告组_053,短视频,女性18-24,华东,iOS,4467,176,13,536.3,810.24,0.0394,0.0739,3.05,41.25,1.51
2025-03-17,磁力引擎,短视频,广告计划_048,广告组_009,直播切片,学生党,华东,Android,4068,366,53,2214.08,3669.62,0.09,0.1448,6.05,41.78,1.66
2025-02-08,巨量引擎,短视频,广告计划_023,广告组_059,直播切片,新客,华北,Android,5151,406,16,1514.03,1592.63,0.0788,0.0394,3.73,94.63,1.05
2025-01-17,巨量引擎,信息流,广告计划_014,广告组_043,直播切片,男性25-34,华南,Android,1336,67,11,161.63,728.44,0.0501,0.1642,2.41,14.69,4.51
2025-03-21,腾讯广告,信息流,广告计划_008,广告组_009,图文,女性18-24,华中,Android,2152,148,21,468.31,1898.3,0.0688,0.1419,3.16,22.3,4.05
2025-02-23,磁力引擎,开屏,广告计划_049,广告组_004,图文,男性25-34,华中,Android,4185,275,28,762.63,2452.06,0.0657,0.1018,2.77,27.24,3.22
2025-01-30,巨量引擎,信息流,广告计划_048,广告组_032,短视频,学生党,西南,Android,5985,150,23,131.5,1319.64,0.0251,0.1533,0.88,5.72,10.04
2025-01-23,腾讯广告,信息流,广告计划_017,广告组_086,直播切片,学生党,华北,iOS,1130,49,4,391.87,388.13,0.0434,0.0816,8.0,97.97,0.99
2025-01-18,腾讯广告,开屏,广告计划_025,广告组_072,图文,男性25-34,西南,Android,2521,155,24,1188.04,1518.49,0.0615,0.1548,7.66,49.5,1.28
2025-01-18,磁力引擎,短视频,广告计划_025,广告组_080,直播切片,女性18-24,华中,Android,702,26,1,33.4,41.62,0.037,0.0385,1.28,33.4,1.25
2025-01-24,腾讯广告,开屏,广告计划_027,广告组_084,短视频,一线城市白领,华南,Android,1495,75,10,541.13,384.88,0.0502,0.1333,7.22,54.11,0.71
2025-02-11,磁力引擎,短视频,广告计划_027,广告组_018,图文,老客,华北,iOS,1237,53,10,402.72,990.13,0.0428,0.1887,7.6,40.27,2.46
2025-01-10,巨量引擎,信息流,广告计划_018,广告组_031,短视频,新客,华中,Android,4400,213,15,1204.52,918.99,0.0484,0.0704,5.66,80.3,0.76
2025-03-02,巨量引擎,信息流,广告计划_015,广告组_079,图文,老客,华东,Android,1388,64,8,209.8,952.57,0.0461,0.125,3.28,26.22,4.54
2025-01-12,巨量引擎,信息流,广告计划_026,广告组_026,短视频,新客,西南,iOS,5761,160,22,1357.77,2201.32,0.0278,0.1375,8.49,61.72,1.62
2025-02-27,腾讯广告,搜索,广告计划_039,广告组_003,图文,女性18-24,西南,Android,3141,158,7,1279.19,412.64,0.0503,0.0443,8.1,182.74,0.32
2025-02-09,腾讯广告,信息流,广告计划_008,广告组_012,图文,老客,西南,iOS,4299,293,50,2709.18,4442.73,0.0682,0.1706,9.25,54.18,1.64
2025-02-01,腾讯广告,信息流,广告计划_036,广告组_085,直播切片,学生党,华南,Android,3237,181,15,1481.12,639.3,0.0559,0.0829,8.18,98.74,0.43
2025-01-31,巨量引擎,开屏,广告计划_007,广告组_020,直播切片,老客,华中,iOS,1405,53,13,158.41,833.52,0.0377,0.2453,2.99,12.19,5.26
2025-02-25,腾讯广告,开屏,广告计划_005,广告组_036,图文,男性25-34,西南,Android,2050,131,10,1069.31,353.34,0.0639,0.0763,8.16,106.93,0.33
2025-01-17,磁力引擎,搜索,广告计划_006,广告组_040,短视频,一线城市白领,西南,iOS,1293,72,6,207.13,334.19,0.0557,0.0833,2.88,34.52,1.61
2025-02-05,磁力引擎,开屏,广告计划_002,广告组_011,直播切片,老客,华东,Android,2543,131,22,476.5,1294.22,0.0515,0.1679,3.64,21.66,2.72
2025-03-11,巨量引擎,开屏,广告计划_044,广告组_002,直播切片,女性18-24,西南,iOS,1388,26,1,168.01,58.72,0.0187,0.0385,6.46,168.01,0.35
2025-03-23,腾讯广告,短视频,广告计划_050,广告组_061,直播切片,女性18-24,华南,Android,4624,391,80,786.29,9723.17,0.0846,0.2046,2.01,9.83,12.37
2025-03-14,腾讯广告,开屏,广告计划_039,广告组_056,短视频,女性18-24,华东,iOS,4129,249,54,378.99,5955.28,0.0603,0.2169,1.52,7.02,15.71
2025-01-07,巨量引擎,搜索,广告计划_002,广告组_063,图文,老客,华南,iOS,1976,145,29,782.29,2265.33,0.0734,0.2,5.4,26.98,2.9
2025-03-22,巨量引擎,搜索,广告计划_030,广告组_089,图文,女性18-24,华中,iOS,3226,186,11,350.66,1392.39,0.0577,0.0591,1.89,31.88,3.97
2025-01-15,巨量引擎,搜索,广告计划_034,广告组_034,短视频,男性25-34,华南,Android,4405,370,31,848.23,2021.42,0.084,0.0838,2.29,27.36,2.38
2025-01-11,磁力引擎,短视频,广告计划_021,广告组_001,直播切片,一线城市白领,华中,iOS,1832,124,7,344.14,818.76,0.0677,0.0565,2.78,49.16,2.38
2025-01-19,磁力引擎,短视频,广告计划_034,广告组_079,图文,新客,华北,Android,2357,128,12,1007.49,1002.63,0.0543,0.0938,7.87,83.96,1.0
2025-02-28,腾讯广告,搜索,广告计划_044,广告组_049,短视频,老客,华中,Android,3068,198,13,835.42,954.75,0.0645,0.0657,4.22,64.26,1.14
2025-02-25,磁力引擎,开屏,广告计划_031,广告组_060,图文,男性25-34,华东,iOS,2583,138,9,634.34,932.32,0.0534,0.0652,4.6,70.48,1.47
2025-02-14,磁力引擎,信息流,广告计划_050,广告组_033,图文,新客,华中,iOS,3558,67,1,414.76,45.51,0.0188,0.0149,6.19,414.76,0.11
2025-03-09,巨量引擎,短视频,广告计划_049,广告组_001,图文,学生党,华中,Android,3594,198,7,742.88,679.62,0.0551,0.0354,3.75,106.13,0.91
2025-01-14,巨量引擎,搜索,广告计划_027,广告组_048,直播切片,男性25-34,华中,Android,2493,82,8,408.72,623.55,0.0329,0.0976,4.98,51.09,1.53
2025-03-09,腾讯广告,短视频,广告计划_031,广告组_090,直播切片,学生党,华北,Android,4833,490,69,1030.97,5535.17,0.1014,0.1408,2.1,14.94,5.37
2025-01-27,磁力引擎,短视频,广告计划_038,广告组_058,图文,学生党,华南,iOS,1362,119,11,221.51,712.66,0.0874,0.0924,1.86,20.14,3.22
2025-02-24,腾讯广告,短视频,广告计划_006,广告组_077,短视频,一线城市白领,华东,Android,2028,192,33,259.67,1298.0,0.0947,0.1719,1.35,7.87,5.0
2025-01-08,腾讯广告,短视频,广告计划_010,广告组_036,短视频,男性25-34,华东,iOS,3343,286,16,460.04,513.74,0.0856,0.0559,1.61,28.75,1.12
2025-02-20,巨量引擎,短视频,广告计划_033,广告组_004,直播切片,学生党,华中,Android,1288,89,12,507.05,280.74,0.0691,0.1348,5.7,42.25,0.55
2025-02-16,巨量引擎,信息流,广告计划_010,广告组_041,直播切片,一线城市白领,华北,Android,2043,137,17,745.71,1457.3,0.0671,0.1241,5.44,43.87,1.95
2025-03-26,磁力引擎,短视频,广告计划_008,广告组_022,直播切片,男性25-34,华中,Android,4209,244,20,1519.97,1360.68,0.058,0.082,6.23,76.0,0.9
2025-02-25,磁力引擎,短视频,广告计划_045,广告组_099,图文,新客,华北,iOS,3729,280,18,577.69,1559.66,0.0751,0.0643,2.06,32.09,2.7
2025-01-01,巨量引擎,搜索,广告计划_014,广告组_056,图文,男性25-34,华中,Android,2221,68,3,667.92,379.59,0.0306,0.0441,9.82,222.64,0.57
2025-01-04,腾讯广告,信息流,广告计划_019,广告组_036,短视频,新客,华南,Android,3268,162,7,523.13,230.26,0.0496,0.0432,3.23,74.73,0.44
2025-02-13,磁力引擎,搜索,广告计划_047,广告组_076,图文,男性25-34,华北,Android,2865,179,21,1053.32,806.62,0.0625,0.1173,5.88,50.16,0.77
2025-03-11,腾讯广告,信息流,广告计划_046,广告组_022,图文,女性18-24,华中,iOS,1623,138,16,306.72,1166.76,0.085,0.1159,2.22,19.17,3.8
2025-02-13,腾讯广告,短视频,广告计划_016,广告组_009,直播切片,男性25-34,西南,iOS,4954,304,51,2945.94,3179.06,0.0614,0.1678,9.69,57.76,1.08
2025-03-08,巨量引擎,信息流,广告计划_024,广告组_050,直播切片,学生党,华北,iOS,4849,53,4,78.6,407.96,0.0109,0.0755,1.48,19.65,5.19
2025-01-05,巨量引擎,短视频,广告计划_031,广告组_027,图文,学生党,西南,iOS,3928,195,19,540.87,1404.71,0.0496,0.0974,2.77,28.47,2.6
2025-02-01,磁力引擎,信息流,广告计划_002,广告组_056,直播切片,女性18-24,西南,Android,3551,133,19,307.98,664.45,0.0375,0.1429,2.32,16.21,2.16
2025-01-09,磁力引擎,短视频,广告计划_020,广告组_066,直播切片,新客,华北,Android,3652,267,13,1387.43,1030.79,0.0731,0.0487,5.2,106.73,0.74
2025-03-03,腾讯广告,搜索,广告计划_048,广告组_008,直播切片,新客,华东,iOS,4264,189,28,2268.21,2192.91,0.0443,0.1481,12.0,81.01,0.97
2025-03-06,磁力引擎,信息流,广告计划_018,广告组_052,短视频,新客,西南,Android,3688,111,16,494.82,1050.63,0.0301,0.1441,4.46,30.93,2.12
2025-02-18,腾讯广告,搜索,广告计划_035,广告组_022,短视频,一线城市白领,华北,iOS,1458,61,7,302.31,772.24,0.0418,0.1148,4.96,43.19,2.55
2025-03-02,腾讯广告,短视频,广告计划_046,广告组_015,直播切片,老客,华东,Android,1649,55,13,223.99,1453.82,0.0334,0.2364,4.07,17.23,6.49
2025-02-08,磁力引擎,信息流,广告计划_049,广告组_047,短视频,女性18-24,华中,iOS,1854,137,25,167.38,627.57,0.0739,0.1825,1.22,6.7,3.75
2025-03-01,腾讯广告,开屏,广告计划_014,广告组_056,直播切片,女性18-24,华中,iOS,4559,89,12,158.02,851.9,0.0195,0.1348,1.78,13.17,5.39
2025-02-20,巨量引擎,信息流,广告计划_032,广告组_002,短视频,男性25-34,华东,Android,4136,209,20,510.22,2292.66,0.0505,0.0957,2.44,25.51,4.49
2025-01-22,腾讯广告,短视频,广告计划_005,广告组_013,直播切片,新客,华北,Android,3484,219,32,815.55,1780.46,0.0629,0.1461,3.72,25.49,2.18
2025-01-14,腾讯广告,搜索,广告计划_017,广告组_086,短视频,男性25-34,西南,iOS,4932,326,66,4016.34,3114.2,0.0661,0.2025,12.32,60.85,0.78
2025-02-23,腾讯广告,搜索,广告计划_040,广告组_083,直播切片,女性18-24,华中,iOS,2312,84,2,1074.65,128.78,0.0363,0.0238,12.79,537.33,0.12
2025-01-23,腾讯广告,信息流,广告计划_010,广告组_075,图文,新客,华南,iOS,2532,46,2,434.12,110.63,0.0182,0.0435,9.44,217.06,0.25
2025-03-06,磁力引擎,短视频,广告计划_030,广告组_023,短视频,学生党,华北,iOS,2140,87,9,245.42,863.45,0.0407,0.1034,2.82,27.27,3.52
2025-02-21,腾讯广告,搜索,广告计划_019,广告组_006,图文,学生党,华南,iOS,2771,250,19,3129.57,1168.73,0.0902,0.076,12.52,164.71,0.37
2025-02-02,腾讯广告,搜索,广告计划_024,广告组_082,图文,新客,华中,Android,2329,132,3,813.54,76.28,0.0567,0.0227,6.16,271.18,0.09
2025-03-25,腾讯广告,信息流,广告计划_005,广告组_040,图文,学生党,华中,Android,1804,118,2,129.23,153.16,0.0654,0.0169,1.1,64.61,1.19
2025-01-05,腾讯广告,搜索,广告计划_041,广告组_026,图文,学生党,西南,Android,4131,240,22,2278.5,1159.25,0.0581,0.0917,9.49,103.57,0.51
2025-01-09,腾讯广告,开屏,广告计划_007,广告组_033,短视频,一线城市白领,西南,Android,1154,65,4,220.37,177.84,0.0563,0.0615,3.39,55.09,0.81
2025-02-01,磁力引擎,开屏,广告计划_037,广告组_066,短视频,学生党,华东,iOS,894,25,2,68.83,127.56,0.028,0.08,2.75,34.42,1.85
2025-02-19,腾讯广告,信息流,广告计划_016,广告组_026,直播切片,新客,华东,iOS,3457,229,31,949.0,1124.93,0.0662,0.1354,4.14,30.61,1.19
2025-01-06,巨量引擎,短视频,广告计划_031,广告组_044,直播切片,新客,华南,Android,5582,484,63,3038.78,4054.69,0.0867,0.1302,6.28,48.23,1.33
2025-01-12,巨量引擎,信息流,广告计划_008,广告组_086,直播切片,学生党,华南,iOS,4573,293,22,2390.75,1291.86,0.0641,0.0751,8.16,108.67,0.54
2025-02-14,腾讯广告,信息流,广告计划_037,广告组_085,短视频,男性25-34,华南,Android,3354,50,6,194.69,217.04,0.0149,0.12,3.89,32.45,1.11
2025-02-11,磁力引擎,短视频,广告计划_014,广告组_078,图文,一线城市白领,华中,Android,3658,256,34,215.76,3356.5,0.07,0.1328,0.84,6.35,15.56
2025-03-11,磁力引擎,短视频,广告计划_037,广告组_035,短视频,男性25-34,华中,iOS,1542,78,8,229.57,645.33,0.0506,0.1026,2.94,28.7,2.81
2025-01-12,腾讯广告,开屏,广告计划_037,广告组_007,图文,新客,西南,Android,3278,163,21,802.01,2130.42,0.0497,0.1288,4.92,38.19,2.66
2025-02-01,腾讯广告,开屏,广告计划_012,广告组_085,直播切片,一线城市白领,华东,Android,4388,129,9,489.05,250.15,0.0294,0.0698,3.79,54.34,0.51
2025-01-21,腾讯广告,信息流,广告计划_012,广告组_100,图文,一线城市白领,华南,Android,1614,61,8,571.03,324.22,0.0378,0.1311,9.36,71.38,0.57
2025-03-08,腾讯广告,搜索,广告计划_045,广告组_016,短视频,男性25-34,华北,iOS,1331,19,1,197.46,63.05,0.0143,0.0526,10.39,197.46,0.32
2025-02-08,巨量引擎,搜索,广告计划_008,广告组_081,图文,新客,华中,iOS,2862,288,39,2407.01,1259.58,0.1006,0.1354,8.36,61.72,0.52
2025-01-04,腾讯广告,短视频,广告计划_026,广告组_059,图文,男性25-34,华中,Android,1612,75,10,448.86,786.35,0.0465,0.1333,5.98,44.89,1.75
2025-02-24,巨量引擎,信息流,广告计划_044,广告组_032,短视频,新客,华东,Android,1193,72,9,278.82,881.24,0.0604,0.125,3.87,30.98,3.16
2025-02-02,磁力引擎,信息流,广告计划_033,广告组_052,图文,学生党,华中,iOS,2629,138,2,258.13,132.29,0.0525,0.0145,1.87,129.06,0.51
2025-03-31,腾讯广告,开屏,广告计划_006,广告组_062,直播切片,一线城市白领,华南,iOS,4867,360,56,2335.22,3466.19,0.074,0.1556,6.49,41.7,1.48
2025-02-19,巨量引擎,信息流,广告计划_020,广告组_033,短视频,男性25-34,西南,iOS,3391,104,20,614.11,2231.74,0.0307,0.1923,5.9,30.71,3.63
2025-03-11,巨量引擎,短视频,广告计划_019,广告组_026,短视频,女性18-24,华南,Android,1543,32,2,252.23,90.44,0.0207,0.0625,7.88,126.12,0.36
2025-03-20,磁力引擎,开屏,广告计划_023,广告组_015,直播切片,女性18-24,华北,iOS,2062,74,13,213.28,741.02,0.0359,0.1757,2.88,16.41,3.47
2025-03-27,巨量引擎,开屏,广告计划_046,广告组_066,图文,老客,华东,Android,3642,87,2,262.84,139.31,0.0239,0.023,3.02,131.42,0.53
2025-03-21,腾讯广告,信息流,广告计划_008,广告组_034,直播切片,一线城市白领,华北,Android,1043,44,3,346.01,116.76,0.0422,0.0682,7.86,115.34,0.34
2025-02-18,巨量引擎,搜索,广告计划_032,广告组_015,图文,学生党,华东,iOS,1519,132,4,268.09,161.44,0.0869,0.0303,2.03,67.02,0.6
2025-03-12,磁力引擎,搜索,广告计划_024,广告组_018,图文,男性25-34,华中,Android,2908,276,9,1807.89,606.6,0.0949,0.0326,6.55,200.88,0.34
2025-02-22,磁力引擎,短视频,广告计划_047,广告组_095,图文,新客,华中,Android,3547,246,17,1585.94,337.75,0.0694,0.0691,6.45,93.29,0.21
2025-02-09,巨量引擎,信息流,广告计划_028,广告组_086,直播切片,女性18-24,华南,Android,2042,76,9,107.72,1116.21,0.0372,0.1184,1.42,11.97,10.36
2025-02-02,腾讯广告,开屏,广告计划_041,广告组_055,直播切片,新客,华南,Android,1150,50,4,136.14,91.32,0.0435,0.08,2.72,34.03,0.67
2025-02-21,腾讯广告,短视频,广告计划_037,广告组_073,直播切片,女性18-24,华东,iOS,4120,194,20,810.57,492.84,0.0471,0.1031,4.18,40.53,0.61
2025-02-28,巨量引擎,搜索,广告计划_029,广告组_084,图文,新客,西南,Android,3575,252,19,2358.98,1769.18,0.0705,0.0754,9.36,124.16,0.75
2025-01-17,巨量引擎,短视频,广告计划_031,广告组_083,图文,学生党,华北,iOS,1146,54,8,484.05,696.43,0.0471,0.1481,8.96,60.51,1.44
2025-01-13,磁力引擎,开屏,广告计划_037,广告组_009,图文,新客,华北,iOS,2277,138,13,163.27,1104.63,0.0606,0.0942,1.18,12.56,6.77
2025-03-09,腾讯广告,信息流,广告计划_008,广告组_020,短视频,一线城市白领,华中,iOS,1332,80,9,463.45,590.24,0.0601,0.1125,5.79,51.49,1.27
